epoch,acc,loss,val_acc,val_loss
0,0.01020791116859483,9551.64619788588,0.0029999999329447745,7098.643701171875
1,0.09119567625682597,3685.1318112964395,0.07799999974668026,5879.75244140625
2,0.08549125587054177,3283.745855821465,0.05099999960511923,6424.7677001953125
3,0.07888613661450147,3142.943537784752,0.07199999988079071,6143.803125
4,0.07513322854996318,3033.9781469677087,0.048999999463558194,7857.945458984375
5,0.0777602641924557,3010.5610835702355,0.03799999952316284,7191.142797851562
6,0.07430758833094446,2957.718469484749,0.13599999696016313,7305.407080078125
7,0.07115514526104665,2892.920480046841,0.11499999891966581,7014.247045898437
8,0.07385723909654927,2861.5515739786224,0.08499999903142452,7136.201123046875
9,0.07423252964497579,2851.4453532450784,0.08499999903142452,7225.655810546875
10,0.07265630845828545,2782.307134467811,0.09399999976158142,7756.25654296875
11,0.07438264652703033,2754.4244445145673,0.09299999922513962,7503.361499023437
12,0.0710800869637407,2769.023852408957,0.08999999891966581,9278.27412109375
13,0.07288148307841899,2701.8361766562934,0.07400000095367432,6375.285205078125
14,0.07055467988249688,2656.566762455625,0.07600000090897083,8056.554272460938
15,0.07468287904238563,2634.1296535240836,0.08800000064074993,7503.612060546875
16,0.07273136672147856,2648.2057188498334,0.10200000125914813,7889.3900146484375
17,0.07295654132735181,2559.849884429476,0.08399999905377627,9851.4423828125
18,0.07595886799081761,2544.905885465777,0.06700000017881394,7892.6607421875
19,0.07761014749214991,2471.195240062269,0.06600000001490117,8730.209814453125
20,0.07866096229383397,2481.036494414763,0.053999999351799485,8424.5576171875
21,0.07873602044853704,2435.590359747432,0.03399999998509884,8453.54521484375
22,0.0778353222316784,2394.9690566463423,0.0419999998062849,6762.5830078125
23,0.07633415932831335,2397.50000729325,0.048999999463558194,8181.046484375
24,0.07843578743463091,2337.1291236731417,0.08099999912083149,9226.558544921874
25,0.08121294005872036,2345.700752384856,0.05099999960511923,9300.7181640625
26,0.0847406739239434,2296.038600487277,0.04199999962002039,6989.489526367188
27,0.08226375454500041,2292.876133903372,0.03599999994039536,7063.46787109375
28,0.08286421975969668,2230.5641180111606,0.06099999938160181,7561.287133789063
29,0.08654206991754905,2207.227418375706,0.036000000312924385,7707.422143554688
30,0.08001200904885024,2187.195769565041,0.06699999887496233,8039.0896484375
31,0.08766794252749509,2180.1397688677475,0.07100000008940696,7907.377954101563
32,0.08826840776567889,2214.0651478162176,0.08099999912083149,7354.767822265625
33,0.09179614162475043,2134.786239105204,0.06199999880045652,7787.841625976563
34,0.09644974862838895,2136.1006413332148,0.061999999545514585,7586.866845703125
35,0.09119567657446688,2066.212722412971,0.06399999987334012,7683.848046875
36,0.09097050195740909,2120.747470689931,0.05599999967962503,7641.250659179687
37,0.09735044698477471,2088.081473811149,0.04299999922513962,7948.470239257813
38,0.09847631914426344,2035.0296153957793,0.0660000005736947,7255.45634765625
39,0.1039555655286395,1988.5795875623187,0.05700000021606684,7422.962451171875
40,0.10042783170424004,2003.4302521954514,0.06099999938160181,7706.508349609375
