epoch,acc,loss,val_acc,val_loss
0,0.009400880134195514,9568.834000448358,0.003999999910593033,7360.712646484375
1,0.08893531289568395,3580.0828487188755,0.0439999995753169,5852.8184814453125
2,0.07893755149349457,3238.28737974576,0.13399999905377627,6633.413745117187
3,0.07170036531129292,3113.7806327539192,0.0879999991506338,6520.688623046875
4,0.06789524709365444,3068.4952236905006,0.12400000058114528,7036.7105712890625
5,0.05961351924182087,2922.5492766256575,0.09499999955296516,6393.472827148437
6,0.05841975645568311,2898.2749357416337,0.09499999955296516,6477.129638671875
7,0.06162799368938705,2867.356977609061,0.09800000041723252,7092.7076416015625
8,0.05812131599151029,2797.5336172515435,0.0800000000745058,7596.6998046875
9,0.06259792524436548,2751.9805692624204,0.10699999909847975,7734.612573242188
10,0.061105722345376756,2775.6542372606427,0.10700000002980233,7456.647509765625
11,0.06356785784163582,2673.077355236613,0.11299999821931124,13356.05234375
12,0.047153621922564455,3134.834731034394,0.056999999843537805,6615.362084960938
13,0.05871819728729859,2610.271519471467,0.06099999975413084,7061.086328125
14,0.07043199275014989,2609.7348632732806,0.09399999938905239,8272.55
15,0.07155114536215403,2568.137243461993,0.11000000052154064,7339.584375
16,0.0681936879708528,2546.167721886177,0.053999999351799485,7814.4971923828125
17,0.06990972154511184,2499.4855610711497,0.044999999552965166,6470.926513671875
18,0.07132731460350036,2507.2443244021606,0.10999999847263098,7959.979345703125
19,0.07013355245663498,2468.060177230465,0.03999999891966581,7274.220166015625
20,0.07684846671114286,2458.600164568425,0.07599999941885471,7880.83408203125
21,0.07117809442589107,2406.8636700753214,0.061000000312924386,7503.218090820313
22,0.07550548393806575,2381.133483069304,0.07299999874085188,8333.446337890626
23,0.074162500817558,2364.722680075706,0.08099999893456697,9123.950952148438
24,0.07714690738377407,2452.3608289054196,0.02800000011920929,7117.85986328125
25,0.07281951816955591,2378.2964947401724,0.08200000021606683,7122.556787109375
26,0.07744534793744504,2313.666991831162,0.013999999687075614,6607.61796875
27,0.0784152806042015,2318.871148695103,0.07699999921023845,8544.580322265625
28,0.0772961274224111,2284.990858269691,0.031999999471008775,7016.817578125
29,0.07729612753358892,2362.0361258987705,0.038000000454485414,7360.688256835938
30,0.07856450041047693,2218.3982921003503,0.07099999971687794,6637.665771484375
