epoch,acc,loss,val_acc,val_loss
0,0.0016676906608876722,546.383730977403,0.0009999999776482583,216.1683547973633
1,0.0016969483806898674,494.4766868712516,0.012999999895691871,240.9728271484375
2,0.00310131945436424,483.4284666709796,0.005999999865889549,236.0145706176758
3,0.002691711225932216,478.3304226542514,0.0009999999776482583,236.09891510009766
4,0.0024283916482286034,475.68862302080305,0.0029999999329447745,240.2835922241211
5,0.002486907109631702,473.17237598596984,0.0009999999776482583,237.3343017578125
6,0.002223587534707425,471.2316317475,0.003999999910593033,246.93403167724608
7,0.0028672576087518447,469.3607562045677,0.005999999865889549,240.57909088134767
8,0.0027794844166471964,467.2946654582352,0.005999999865889549,251.25758209228516
9,0.002486907109631702,465.9714877925687,0.0029999999329447745,253.75946807861328
10,0.0025161648403332518,464.5356256344413,0.004999999888241291,248.8870819091797
11,0.0026039380338275676,462.6766056380105,0.006999999843537807,256.03482818603516
12,0.003013546262259592,461.88914474701147,0.006999999843537807,262.49913330078124
13,0.002662453493840999,461.1357105511494,0.0019999999552965165,273.3183090209961
14,0.002516164841722919,460.0726547274694,0.0029999999329447745,259.434992980957
15,0.002662453493840999,458.60872237705155,0.004999999888241291,258.9245544433594
16,0.0031890926464688885,458.36122889978986,0.0009999999776482583,272.6712051391602
17,0.0031890926478585564,457.4629704855349,0.0019999999552965165,252.0964157104492
18,0.003101319455753908,457.58820672064377,0.0019999999552965165,252.86838989257814
19,0.0031890926478585564,456.70040255416853,0.004999999888241291,255.94677734375
20,0.003423154493470952,456.18614148874593,0.007999999821186066,266.2206237792969
21,0.003013546262259592,454.930728302185,0.005999999865889549,254.8061965942383
22,0.003101319455753908,454.46914026499275,0.009999999776482582,258.27747650146483
23,0.0030428039929611414,454.69994882539925,0.005999999865889549,259.1959503173828
24,0.0031598349157673394,453.3986886193368,0.0019999999552965165,254.5550537109375
25,0.003218350377170438,452.0486386069023,0.003999999910593033,262.1198699951172
26,0.0025746803017363505,451.99594511218885,0.004999999888241291,255.96131744384766
27,0.00313057718506579,452.400546312953,0.004999999888241291,260.5598205566406
28,0.00310131945436424,451.431906719638,0.004999999888241291,256.57422332763673
29,0.003218350377170438,450.21172033538903,0.0029999999329447745,258.0180297851563
30,0.002369876186825504,449.48515404066984,0.005999999865889549,262.0022918701172
31,0.003481669953484383,449.4515380359365,0.009999999776482582,261.5545364379883
32,0.0027209689552440976,448.3654102696094,0.004999999888241291,256.21944732666014
33,0.0035987008762905807,448.736015233885,0.0029999999329447745,261.5135787963867
34,0.002955030800856493,447.8066686648497,0.004999999888241291,268.08166046142577
35,0.0033061235692750865,448.71611399787156,0.007999999821186066,276.2488098144531
36,0.0031598349157673394,448.07729590028754,0.007999999821186066,259.77080993652345
37,0.0035401854162771494,447.527129005502,0.009999999776482582,255.61972198486328
38,0.0029257730756046207,445.9908514472334,0.0029999999329447745,256.87830657958983
39,0.002808742147348746,445.9849393988525,0.005999999865889549,260.7047454833984
40,0.003423154492081284,445.21299042254304,0.003999999910593033,265.36084899902346
41,0.0027794844166471964,445.39025941586084,0.0029999999329447745,244.3998596191406
42,0.003423154493470952,446.15196448076415,0.008999999798834323,257.1724365234375
43,0.0026331957631394493,445.702239113431,0.004999999888241291,262.45133514404296
44,0.0029257730715446114,445.6170370371521,0.004999999888241291,262.11767120361327
45,0.0035987008762905807,444.3602345780041,0.004999999888241291,281.4553939819336
46,0.0025161648403332518,443.98997328135545,0.005999999865889549,268.709326171875
47,0.003276865838573537,444.264098182682,0.005999999865889549,259.1924346923828
48,0.003481669953484383,444.566705630129,0.006999999843537807,267.6322021484375
49,0.0031890926464688885,443.12762568674236,0.008999999798834323,258.54811096191406
50,0.0034524122227828336,443.53954488648856,0.003999999910593033,254.45623931884765
51,0.0031890926464688885,441.94375497224286,0.004999999888241291,269.94759674072264
52,0.0033061235692750865,442.772866634946,0.008999999798834323,250.41583404541015
53,0.0033938967627694023,442.57244215980086,0.0029999999329447745,263.8640823364258
54,0.003247608109261655,441.8466058976229,0.003999999910593033,258.9143661499023
55,0.003540185414887482,442.18134086093477,0.003999999910593033,269.3578643798828
56,0.0036279586069921303,440.6618960108869,0.0029999999329447745,261.531184387207
57,0.0033061235692750865,440.38506815876383,0.003999999910593033,268.07171630859375
58,0.002896515340843062,440.7651084476456,0.004999999888241291,263.5292236328125
59,0.003072061723662691,440.2929612873499,0.006999999843537807,257.23838195800784
60,0.003979051378190059,439.5903283204611,0.0029999999329447745,270.06693878173826
61,0.0040083091061122724,440.40791831837845,0.010999999754130841,262.785578918457
62,0.00310131945436424,439.38789514419807,0.004999999888241291,252.71686248779298
63,0.00310131945436424,439.83354046785684,0.006999999843537807,263.3051528930664
64,0.0040083091061122724,439.5230725631953,0.009999999776482582,260.1540023803711
65,0.0037157317990967787,439.17315889814614,0.0029999999329447745,260.3809356689453
66,0.003686474068395229,439.2662768934695,0.0019999999552965165,259.89246063232423
67,0.0033353812999766357,439.0256850282431,0.004999999888241291,272.53840789794924
68,0.003949793646098842,438.953579624323,0.0019999999552965165,253.96397857666017
69,0.0032476081078719873,437.32233892826014,0.005999999865889549,254.37965240478516
70,0.003423154492081284,439.257396221984,0.003999999910593033,254.04110412597657
71,0.0033353812999766357,438.5229199476255,0.005999999865889549,257.4511520385742
72,0.003452412224172501,437.3432578659939,0.008999999798834323,246.00270233154296
73,0.0025746803017363505,437.6418298161983,0.0019999999552965165,267.3075424194336
74,0.003540185414887482,437.5670771893883,0.003999999910593033,255.9221389770508
75,0.003423154492081284,437.0167223167146,0.0029999999329447745,264.2132308959961
76,0.0028672576087518447,437.1606659486451,0.0029999999329447745,264.36139526367185
77,0.0033061235692750865,436.8219662537998,0.008999999798834323,263.27781372070314
78,0.00310131945436424,437.5842046919315,0.006999999843537807,266.02069396972655
79,0.0040083091061122724,437.700822960839,0.0019999999552965165,259.87404479980466
80,0.0036864740697848965,435.3149418044723,0.007999999821186066,264.07761840820314
81,0.0035109276855756003,435.37697358255434,0.008999999798834323,255.95731658935546
82,0.003393896761379735,436.2083871656661,0.007999999821186066,265.5409454345703
83,0.0035987008762905807,436.31445970816816,0.008999999798834323,261.237109375
84,0.0036279586069921303,436.4649776250142,0.005999999865889549,255.87621459960937
85,0.0028965153394533943,436.5152484433187,0.005999999865889549,271.34034729003906
86,0.0033938967590908704,435.41411428854167,0.004999999888241291,265.8351760864258
87,0.0038620204526045258,436.3030308443561,0.003999999910593033,270.87885131835935
88,0.0034816699548740507,435.47729569510483,0.005999999865889549,252.0761932373047
89,0.0037157317990967787,435.41882369308945,0.0029999999329447745,257.23588409423826
90,0.003569443146978699,434.5399653922682,0.006999999843537807,254.8574005126953
91,0.0036572163376936795,433.86604864852137,0.004999999888241291,267.23054962158204
92,0.00310131945436424,434.6310951065273,0.009999999776482582,262.81774444580077
93,0.003423154493470952,434.4424370671627,0.006999999843537807,272.2574737548828
