epoch,acc,loss,val_acc,val_loss
0,0.1185919087795956,48.77490492897117,0.09499999955296516,44.18686180114746
1,0.2435637626961653,29.658646806532097,0.2800000011920929,43.18337898254394
2,0.4021616741910869,27.815265707914907,0.3730000019073486,43.78812198638916
3,0.48472565824559777,26.84521240455417,0.39499999582767487,44.0927375793457
4,0.5293852711980125,25.95642979954095,0.40999999940395354,44.485195541381835
5,0.5416197525008094,25.67386936713722,0.4159999996423721,45.507977676391604
6,0.5473241741875758,25.365663604175133,0.41299999952316285,45.84565601348877
7,0.5507768515324365,25.02677419734486,0.4160000026226044,45.49069690704346
8,0.5537791758035294,24.790811222880702,0.41500000059604647,46.151667785644534
9,0.5557306886752751,24.5530862224842,0.4159999996423721,50.40410232543945
10,0.5552803377735448,24.54118972142108,0.4180000007152557,45.32506637573242
11,0.5558057464091599,24.230265248370298,0.41500000059604647,48.281615829467775
12,0.5537791778167465,24.109957007328187,0.4159999996423721,45.65631923675537
13,0.555055164265434,24.031190898963697,0.42199999988079073,48.6879695892334
14,0.5555055130913139,24.0771308506089,0.4140000015497208,44.86177711486816
15,0.5556556287000087,23.5859538313595,0.42399999499320984,50.740295791625975
16,0.5562560954609674,23.47140698718173,0.41700000166893003,45.020172119140625
17,0.5565563298681875,23.469413555751984,0.4199999988079071,45.539726638793944
18,0.5561810380872249,23.291301509259046,0.41800000369548795,41.86627025604248
19,0.554905047451046,23.360292301265307,0.4209999948740005,49.64778137207031
20,0.556556330803215,23.30331278931743,0.4209999978542328,46.25867881774902
21,0.5557306876395868,23.03012262195615,0.410999995470047,45.4553279876709
22,0.5554304561112671,22.72820953498559,0.42299999594688414,43.79122467041016
23,0.556030920440707,23.05184018861547,0.4130000025033951,42.91302490234375
24,0.5569316182937886,22.686436513625743,0.4180000007152557,44.139094543457034
25,0.5568565624858813,22.61535175074098,0.4199999988079071,46.02294807434082
26,0.5570066780118106,22.350925549778648,0.41299999952316285,47.615998077392575
27,0.556706443327214,22.736566634343873,0.4279999941587448,44.373104858398435
28,0.5566313858460997,22.38757525934146,0.403999999165535,45.66591377258301
29,0.555055167951858,22.165493258715554,0.40999999940395354,47.285440826416014
30,0.554079409154929,22.042874537313843,0.40099999904632566,41.70848751068115
31,0.5563311534520966,21.907039159877712,0.42299999594688414,48.090673828125
32,0.5569316198059382,21.87130308949374,0.4079999983310699,44.57317600250244
33,0.5562560960246682,21.96143342295647,0.403999999165535,45.734848976135254
34,0.5573819677258705,21.766395125904126,0.41500000059604647,42.19970703125
35,0.5560309229549913,21.745571937037063,0.4040000021457672,43.75433864593506
36,0.5544547007435177,21.465194176027726,0.406999996304512,43.97344608306885
37,0.5560309205346572,21.31812319390133,0.4169999957084656,49.772131729125974
38,0.5560309233486872,21.430745307563313,0.41099999845027924,46.58723487854004
39,0.5547549330010694,21.308109723813878,0.4030000030994415,44.64001903533936
40,0.555055165330202,21.313483417101256,0.4179999977350235,42.908226776123044
41,0.5565563286199929,21.35851987185067,0.4079999953508377,45.88464202880859
42,0.5567815025978544,21.44487875950083,0.403999999165535,43.8856538772583
43,0.5566313890717207,20.960003575753998,0.4029999941587448,43.2650749206543
44,0.5552803405741533,20.89776405861882,0.3989999979734421,45.66358947753906
45,0.5567815050584529,21.043736383094092,0.4130000054836273,42.810147285461426
46,0.5541544664526168,21.088636958150815,0.403999999165535,46.60141735076904
47,0.5558057460154641,20.740602692925677,0.39700000286102294,43.66215076446533
48,0.5524281312764734,20.700680919482007,0.4,46.35489273071289
49,0.5543045817145908,20.826810029500923,0.39800000190734863,42.897064208984375
50,0.5564812706378114,20.456393842518906,0.3859999984502792,45.234359169006346
51,0.5549050487395047,20.34624856013861,0.40199999511241913,43.14307804107666
52,0.5556556288297493,20.277303541493133,0.4020000010728836,44.51044063568115
53,0.5556556315677245,20.29534228939843,0.4030000001192093,46.30473384857178
54,0.5546048169002549,20.25299652888146,0.3909999966621399,44.7773042678833
55,0.5567815067942934,20.18323917041032,0.4030000001192093,46.92649955749512
56,0.5561810369553495,20.159839031244108,0.3849999964237213,45.08121795654297
57,0.5564812715996817,19.961301310109114,0.39199999868869784,43.91951580047608
58,0.5555805722433982,19.95834795304679,0.3989999979734421,46.82705917358398
59,0.5551302210329746,19.792341102881267,0.39900000393390656,44.98143043518066
60,0.555955864239104,19.934430362887813,0.3939999997615814,49.749573707580566
61,0.5552803412452256,19.900667450820453,0.3949999988079071,47.65886554718018
62,0.5550551692515014,19.76392942461659,0.39999999701976774,43.63813457489014
63,0.5555805712188945,19.646915407588082,0.39800000488758086,46.476694869995114
64,0.555055164095429,19.69092644881372,0.4,51.53101692199707
65,0.5554304549279429,19.504276875197633,0.3969999998807907,51.85675163269043
66,0.5549801083277861,19.308501521111037,0.4060000032186508,43.09131851196289
67,0.5549801072317013,19.4554874043936,0.4069999992847443,43.23955097198486
68,0.5554304574824915,19.56418647936476,0.3949999988079071,46.24232902526855
69,0.555505515104531,19.129670233963793,0.4069999933242798,43.78789710998535
70,0.5555055135677752,19.41350766254744,0.3959999978542328,45.68379154205322
71,0.5551302219568175,19.023923187081202,0.396000000834465,43.349725341796876
72,0.5544546992649216,19.273879094801355,0.40299999713897705,44.278830909729
73,0.5562560953647804,18.997904180612487,0.4060000032186508,44.78828182220459
74,0.5558808060981021,19.142865225850556,0.40099999606609343,44.52978019714355
75,0.5551302221805083,19.231946975683957,0.40499999821186067,43.96079158782959
76,0.5559558629595929,19.091056573053635,0.3979999989271164,48.00030250549317
77,0.5570066771170474,18.786572350205166,0.4059999942779541,46.774406623840335
78,0.5564812702038513,18.835265797895147,0.3979999989271164,44.32254142761231
79,0.555205283435286,18.79855842636144,0.40099999904632566,47.225217628479
80,0.5557306885477713,18.82214301782963,0.41200000047683716,46.15467796325684
81,0.5554304540868655,18.639915607752748,0.41100000143051146,47.784081268310544
82,0.5573819700164641,18.423797001273552,0.406999996304512,43.60669937133789
83,0.5557306889951529,18.284195172037794,0.40099999606609343,49.439541053771975
84,0.554229526407751,18.406868300637996,0.39999999701976774,48.93267307281494
85,0.5561810388522472,18.232910996146238,0.40099999606609343,44.9695426940918
86,0.5550551647530799,18.524511130697366,0.40199999809265136,46.57784233093262
87,0.5552052838714829,18.028949806839282,0.39599999487400056,52.5643985748291
88,0.5556556313440337,18.005209010203732,0.40999999940395354,43.32030715942383
89,0.5546048150033571,18.063494500997216,0.3929999977350235,46.49178485870361
90,0.5559558628432736,18.1003957964731,0.39499999284744264,49.12684803009033
91,0.555130223205012,18.50755567249303,0.4020000010728836,48.05119934082031
92,0.554905048515814,17.900073710213032,0.4009999930858612,45.85899410247803
93,0.5542295258306288,17.799921133725267,0.4050000011920929,48.47117118835449
94,0.5562560943961994,17.787257924001512,0.40399999618530275,44.058058738708496
95,0.5561059801453075,17.7559349517032,0.403999999165535,51.5280948638916
96,0.5555805739166052,17.680937108268413,0.40299999713897705,47.822305870056155
97,0.5551302226278899,17.823505779416106,0.40199999809265136,46.03760414123535
98,0.5551302228761866,17.408376130669055,0.40900000035762785,52.45306739807129
99,0.5539292930116133,17.591574570889822,0.3999999940395355,47.28558750152588
100,0.5570817336608973,17.74796643815831,0.40099999606609343,50.24778003692627
101,0.5567815043336948,17.479552614933144,0.4079999983310699,47.59407424926758
102,0.5549801062743048,17.34026557082288,0.4080000013113022,47.041711235046385
103,0.5571567908534504,17.47497396519939,0.39999999701976774,46.51972255706787
104,0.5537791791163899,17.315313405231127,0.4050000011920929,48.20325946807861
105,0.5562560963959949,17.518378521026563,0.41399999856948855,46.54699192047119
106,0.5552803423636795,17.48049841919953,0.41200000047683716,47.08365478515625
107,0.5564812704812279,17.394074348879766,0.4009999930858612,45.14207077026367
108,0.555505512239052,17.394355579654814,0.4120000034570694,47.99981536865234
109,0.555955864239104,17.031475321036652,0.40499999821186067,47.313371086120604
110,0.5536290588392686,17.18932207570387,0.41100000143051146,45.42874717712402
111,0.5547549303592813,17.052662300471205,0.4130000054836273,44.47338371276855
112,0.5554304563640377,17.1571503157266,0.41000000238418577,50.5347339630127
113,0.5548299902584928,17.04771721689656,0.414000004529953,46.021993255615236
114,0.554454699499797,16.94585179076452,0.40900000035762785,48.16201400756836
115,0.5546798734194988,17.079828961962274,0.4080000013113022,46.07383804321289
116,0.5542295252356114,16.983686381718474,0.4050000011920929,45.89030799865723
117,0.5561810394293695,17.08660714873088,0.40900000035762785,49.13849277496338
118,0.5558808029552467,16.930853364024355,0.4140000015497208,44.664971923828126
119,0.554079408184111,16.752881729199277,0.41700000166893003,46.285160064697266
120,0.5558808040960695,16.62345542684382,0.41299999952316285,44.97587699890137
121,0.5561059781320906,16.758114337813772,0.40900000035762785,46.16611385345459
122,0.5556556286709289,16.529257433126165,0.40999999940395354,46.765807723999025
123,0.5559558629909095,16.667029430905075,0.41100000143051146,45.608526420593265
124,0.5553553971068186,16.58283819010923,0.41000000238418577,49.67308578491211
125,0.5562560955146533,16.519424387510856,0.4110000044107437,49.45648975372315
126,0.556706445798997,16.648860031622696,0.4110000044107437,49.310153007507324
127,0.5549050481086968,16.53023676488221,0.4140000015497208,47.194511604309085
128,0.557982433909707,16.430833552823735,0.4179999977350235,47.69396839141846
129,0.5540043537407177,16.4520046344652,0.41299999952316285,48.76516170501709
130,0.5547549301355905,16.313925522490234,0.40900000333786013,48.48525867462158
